SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,DATE
500469,FEDERAL BANK,A ,Q,80.2,81.1,79.05,80.05,80.3,79.35,1730,751153,60186919.0,,2021-05-05
500470,TATA STEEL  ,A ,Q,1081.2,1088.85,1047.0,1068.95,1068.95,1064.05,21146,923316,984236109.0,,2021-05-05
500472,SKF INDIA   ,A ,Q,2252.05,2278.3,2220.8,2229.75,2231.0,2243.55,503,2510,5636703.0,,2021-05-05
500477,ASHOK LEYL. ,A ,Q,111.1,112.5,109.9,112.05,112.05,110.8,6100,862999,95839659.0,,2021-05-05
500480,CUMMINS (I) ,A ,Q,847.6,858.2,834.45,852.65,852.7,842.35,1167,39096,33098110.0,,2021-05-05
500483,TATA COMM   ,A ,Q,1095.55,1111.0,1068.75,1086.7,1086.7,1095.05,1537,21621,23568236.0,,2021-05-05
500488,ABBOTT (I)  ,A ,Q,15298.9,15442.3,15223.1,15395.7,15442.0,15298.9,217,530,8117406.0,,2021-05-05
500490,BAJ HOLD INV,A ,Q,3470.0,3482.7,3411.4,3435.75,3420.0,3456.75,198,624,2154916.0,,2021-05-05
500493,BHARAT FORGE,A ,Q,642.0,642.9,623.25,639.45,636.15,631.6,1946,104104,66147407.0,,2021-05-05
500495,ESCORTS LTD.,A ,Q,1125.1,1133.6,1112.0,1122.7,1122.7,1123.95,3490,56785,63590897.0,,2021-05-05
500500,HIND.MOTORS ,B ,Q,6.71,6.8,6.5,6.68,6.6,6.62,71,26369,175371.0,,2021-05-05
500510,LARSEN & TOU,A ,Q,1335.0,1346.0,1324.2,1338.2,1338.2,1337.65,4906,76027,101549870.0,,2021-05-05
500520,MAH & MAH   ,A ,Q,742.25,751.85,737.35,747.5,748.6,741.0,2674,104407,77620553.0,,2021-05-05
500530,BOSCH LTD   ,A ,Q,13259.0,13420.0,13259.0,13346.55,13386.0,13331.15,404,831,11085695.0,,2021-05-05
500540,PREMIER LTD ,B ,Q,2.38,2.38,2.38,2.38,2.38,2.27,3,2140,5093.0,,2021-05-05
500547,BHARAT PET. ,A ,Q,421.2,431.35,421.2,424.75,424.75,421.6,6152,428023,182283705.0,,2021-05-05
500550,SIEMENS LTD.,A ,Q,1878.0,1887.9,1830.2,1837.05,1840.0,1875.95,1772,40503,74761842.0,,2021-05-05
500570,TATA MOTORS ,A ,Q,293.9,293.9,288.6,291.5,291.5,289.35,12763,1498517,436103620.0,,2021-05-05
500575,VOLTAS LTD  ,A ,Q,979.3,993.2,965.55,971.8,972.0,963.35,1808,61401,60054906.0,,2021-05-05
500620,GREAT EASTE ,A ,Q,350.0,413.4,350.0,402.4,402.4,344.5,9404,328609,126619170.0,,2021-05-05
500645,DEEPAK FERT.,A ,Q,264.4,265.5,260.0,262.55,265.0,259.25,625,16999,4461221.0,,2021-05-05
500650,EXCEL INDUST,A ,Q,1099.8,1119.0,1024.25,1053.45,1053.45,1072.8,2683,28658,30418977.0,,2021-05-05
500655,GARWARE POLY,X ,Q,755.0,805.0,751.0,789.3,788.8,748.4,1016,66897,52878354.0,,2021-05-05
500660,GLAXOSMITH  ,A ,Q,1465.9,1498.0,1453.0,1467.05,1467.05,1457.3,276,2447,3585215.0,,2021-05-05
500670,GUJ.NARMADA ,A ,Q,363.7,368.55,357.0,364.5,364.75,358.0,1296,110192,40047259.0,,2021-05-05
500672,NOVARTIS    ,A ,Q,640.0,652.75,625.45,642.25,642.25,639.35,401,4377,2812056.0,,2021-05-05
500674,SANOFI      ,A ,Q,7550.0,7735.0,7550.0,7691.45,7659.8,7597.2,678,1961,15043650.0,,2021-05-05
500680,PFIZER LTD. ,A ,Q,5280.0,5494.0,5260.05,5444.95,5441.55,5239.0,4469,22570,122378597.0,,2021-05-05
500690,GUJ.ST.FERT ,A ,Q,95.45,97.65,93.85,96.55,96.55,93.15,1359,179357,17179333.0,,2021-05-05
500696,HIND UNI LT ,A ,Q,2424.65,2428.65,2369.5,2394.9,2394.9,2408.65,4632,66149,158212234.0,,2021-05-05
500710,AKZOINDIA   ,A ,Q,2227.75,2243.9,2195.0,2206.65,2199.95,2218.0,273,1048,2315627.0,,2021-05-05
500730,NOCIL LTD   ,A ,Q,198.35,202.5,194.1,195.35,195.35,197.3,2012,96304,19020553.0,,2021-05-05
500770,TATA CHEM.  ,A ,Q,708.3,715.4,694.7,698.75,698.75,708.3,13974,638721,449412523.0,,2021-05-05
500777,T.P.L.      ,B ,Q,80.05,86.6,79.35,84.5,84.0,79.15,3228,454203,37741659.0,,2021-05-05
500780,ZUARIGLOB   ,B ,Q,79.4,79.4,76.1,77.4,77.4,77.35,80,2340,181818.0,,2021-05-05
500790,NESTLE (I)  ,A ,Q,16585.0,16602.0,16457.8,16550.2,16550.2,16538.1,359,792,13094894.0,,2021-05-05
500800,TATACONSUM  ,A ,Q,654.9,656.65,640.1,649.4,649.4,644.95,3005,117793,76344714.0,,2021-05-05
500820,ASIAN PAINTS,A ,Q,2620.2,2620.2,2546.0,2567.65,2567.65,2588.15,5571,74547,192012188.0,,2021-05-05
500825,BRITANIA IND,A ,Q,3434.5,3457.9,3434.5,3451.3,3451.3,3434.45,1635,11748,40538694.0,,2021-05-05
500830,COLGATE PALM,A ,Q,1498.0,1503.0,1485.5,1494.25,1500.0,1489.9,1319,35714,53239780.0,,2021-05-05
500840,EIH LTD.    ,A ,Q,88.3,88.8,88.0,88.55,88.5,87.35,378,8137,718840.0,,2021-05-05
500850,INDIAN HOTEL,A ,Q,112.5,113.0,109.75,111.75,111.75,109.0,2125,260510,28834650.0,,2021-05-05
500870,CASTROL     ,A ,Q,125.0,125.0,122.85,123.85,123.85,125.25,2244,125765,15570567.0,,2021-05-05
500875,ITC LTD.    ,A ,Q,199.6,202.05,199.45,201.55,201.55,199.55,5390,448065,89804173.0,,2021-05-05
500877,APOLLO TYRES,A ,Q,221.2,221.3,212.0,215.1,215.1,217.6,3390,423618,91131932.0,,2021-05-05
500878,CEAT LIMITED,A ,Q,1380.05,1417.0,1350.7,1377.65,1377.65,1378.95,3228,45236,62846357.0,,2021-05-05
500890,MODI RUBBER ,T ,Q,75.15,81.75,75.05,79.4,78.55,79.0,27,3489,276818.0,,2021-05-05
500940,FINOLEX IND.,A ,Q,155.6,160.1,150.45,158.55,159.6,153.1,2854,106271,16741027.0,,2021-05-05
501148,DALAL ST INV,XT,Q,240.7,240.7,240.7,240.7,240.7,236.0,5,94,22625.0,,2021-05-05
501150,CENTRUM CAP ,B ,Q,29.5,31.2,28.8,30.3,30.15,29.75,1214,267396,8026710.0,,2021-05-05
501242,TCI FINANCE ,B ,Q,4.66,4.89,4.66,4.89,4.89,4.89,5,1318,6213.0,,2021-05-05
501295,INDUS.INV.TR,B ,Q,53.0,58.0,53.0,57.85,58.0,54.2,42,2285,128490.0,,2021-05-05
501298,INDUS.&PRUD.,X ,Q,1182.95,1185.0,1145.0,1175.7,1145.0,1137.0,8,126,148939.0,,2021-05-05
501301,TATA INVEST.,A ,Q,1036.95,1048.85,1033.0,1043.15,1047.6,1031.7,210,1133,1178765.0,,2021-05-05
501314,PRISMX      ,X ,Q,78.0,79.0,76.45,76.45,76.45,78.0,56,8460,653446.0,,2021-05-05
501343,MOTOR&GEN.FI,B ,Q,20.45,20.7,19.8,20.7,20.7,20.25,4,212,4378.0,,2021-05-05
501370,WALCHAND PF ,X ,Q,55.3,58.0,55.0,58.0,58.0,57.25,8,502,27859.0,,2021-05-05
501423,SHA ENG PLA ,X ,Q,1211.0,1240.0,1172.0,1226.2,1233.0,1237.55,84,1120,1366584.0,,2021-05-05
501425,BOM.BURMAH  ,A ,Q,1179.1,1190.0,1165.0,1168.65,1168.65,1170.35,437,3976,4678659.0,,2021-05-05
501430,BOM.CYCLE   ,X ,Q,480.0,503.0,480.0,496.7,498.0,479.65,15,82,40408.0,,2021-05-05
501455,GREAVES COTT,A ,Q,145.1,149.9,136.75,138.2,138.2,142.85,6537,463378,65659946.0,,2021-05-05
501477,MULLER & PHI,XT,Q,84.3,85.95,84.3,85.95,85.95,84.3,10,164,14013.0,,2021-05-05
501622,AMALGAMATED ,XT,Q,16.75,16.75,16.75,16.75,16.75,17.6,4,37,619.0,,2021-05-05
501700,INDIA NIVEH ,X ,Q,11.9,11.99,10.9,10.97,11.99,11.47,16,25833,283388.0,,2021-05-05
501831,COAST CORP  ,X ,Q,178.9,179.05,176.1,176.5,176.5,175.5,113,13146,2329825.0,,2021-05-05
501833,CHOWGULE ST ,XT,Q,4.29,4.73,4.29,4.73,4.73,4.51,7,1094,5016.0,,2021-05-05
501848,GLOBAL OFFS ,X ,Q,5.55,5.95,5.5,5.9,5.91,5.75,93,42617,241648.0,,2021-05-05
502015,ASIIL       ,XT,Q,28.0,29.0,27.8,29.0,29.0,27.65,133,70500,2026138.0,,2021-05-05
502090,SAGAR CEM.  ,A ,Q,725.6,739.0,722.4,733.35,735.75,726.75,122,2033,1488188.0,,2021-05-05
502137,DECAN CEMENT,B ,Q,422.2,430.0,416.75,421.2,430.0,418.65,151,973,408135.0,,2021-05-05
502157,MANGALAM CEM,A ,Q,277.85,277.85,272.0,276.05,274.4,274.0,79,1287,353726.0,,2021-05-05
502168,N C L IND.  ,A ,Q,180.0,187.6,180.0,184.05,183.5,183.3,636,11453,2117537.0,,2021-05-05
502175,SAURAS.CEM. ,X ,Q,67.05,68.4,65.0,66.1,66.4,66.3,227,31737,2104354.0,,2021-05-05
502180,SRI DIGV CEM,B ,Q,70.0,70.3,67.2,68.15,68.15,69.2,969,83636,5778750.0,,2021-05-05
502219,BORORENEW   ,A ,Q,255.6,256.0,245.0,246.1,246.1,252.85,5492,116344,29032082.0,,2021-05-05
502271,RAASI REFRAC,X ,Q,7.73,7.73,7.72,7.72,7.72,7.87,2,110,849.0,,2021-05-05
502281,TRIVENI GLAS,X ,Q,5.65,5.65,4.81,5.16,5.16,5.34,38,16563,83997.0,,2021-05-05
502294,NILACHAL REF,X ,Q,29.0,29.8,29.0,29.8,29.8,28.4,7,21,617.0,,2021-05-05
502330,ANDPAPER    ,B ,Q,230.25,234.9,223.55,227.6,227.5,226.0,320,4893,1117758.0,,2021-05-05
502355,BALKRISH IND,A ,Q,1801.0,1805.6,1776.0,1797.75,1796.1,1800.5,609,8612,15432039.0,,2021-05-05
502420,ORIENT PAPER,B ,Q,24.95,26.3,24.5,25.75,25.75,24.4,1644,398621,10122479.0,,2021-05-05
502445,CITADEL     ,X ,Q,8.07,8.9,8.07,8.84,8.84,8.48,6,218,1936.0,,2021-05-05
502448,ROLLATAINER ,B ,Q,3.0,3.05,3.0,3.02,3.02,2.92,5,1598,4831.0,,2021-05-05
502450,SESHA.PAPER ,A ,Q,158.9,163.35,154.4,154.85,154.45,157.55,54,642,101338.0,,2021-05-05
502460,SOLID CONT. ,X ,Q,30.25,30.25,30.25,30.25,30.25,28.85,1,300,9075.0,,2021-05-05
502587,NATHIND     ,X ,Q,79.0,80.5,79.0,79.5,79.5,79.6,44,4133,329123.0,,2021-05-05
502742,SINTEX IND. ,B ,Q,3.47,3.53,3.44,3.46,3.46,3.45,356,205924,717290.0,,2021-05-05
502820,DCM LTD.    ,B ,Q,25.35,25.4,25.0,25.4,25.4,24.8,38,1517,38290.0,,2021-05-05
502865,FORBES & CO ,B ,Q,1700.0,1717.9,1685.0,1700.8,1700.8,1704.65,38,347,588459.0,,2021-05-05
502873,H.P.COTTON  ,X ,Q,44.5,44.5,41.4,42.25,42.25,42.4,47,8050,344434.0,,2021-05-05
502901,JAMSHRI     ,X ,Q,2009.0,2020.0,1958.0,1983.6,1958.0,2058.35,9,18,35704.0,,2021-05-05
502933,KATARE SPG. ,XT,Q,13.77,13.77,13.77,13.77,13.77,13.77,1,149,2051.0,,2021-05-05
502937,KESORAM IND ,B ,Q,74.0,74.35,72.5,73.05,73.4,73.05,723,49116,3605419.0,,2021-05-05
502958,LAKSHMI MILL,X ,Q,2291.05,2419.9,2291.05,2419.9,2419.9,2360.0,32,103,241185.0,,2021-05-05
502986,VARDH TEXT  ,A ,Q,1216.45,1274.85,1194.5,1264.55,1270.0,1195.65,503,2444,3010177.0,,2021-05-05
503015,MODERN INDIA,X ,Q,46.15,46.3,45.05,45.35,45.35,45.9,25,4179,190853.0,,2021-05-05
503031,PENLAND LTD ,T ,Q,7.48,7.48,7.0,7.03,7.03,7.21,173,20833,147384.0,,2021-05-05
503100,PHOENIX MILL,A ,Q,765.4,765.4,741.25,747.9,747.3,767.65,278,3361,2519241.0,,2021-05-05
503101,MARATHON NEX,B ,Q,48.9,49.95,46.85,47.4,47.4,47.6,189,2509,121800.0,,2021-05-05
503162,REL.CHEMOTX ,X ,Q,88.0,92.7,88.0,89.3,89.3,89.35,122,6695,606787.0,,2021-05-05
503169,RUBY MILLS  ,B ,Q,176.15,181.75,168.1,179.9,180.4,176.5,478,3875,680307.0,,2021-05-05
503310,SWAN ENG    ,A ,Q,131.65,132.35,128.7,130.15,128.95,130.0,2215,60859,7992278.0,,2021-05-05
503349,VICTORIA MIL,X ,Q,1802.1,1858.9,1802.1,1858.0,1858.0,1826.65,8,9,16616.0,,2021-05-05
503624,SVARAJ TRAD ,XT,Q,4.91,4.91,4.51,4.91,4.91,4.68,31,12563,61615.0,,2021-05-05
503641,ZODIAC VEN  ,XT,Q,8.2,8.42,8.2,8.42,8.42,8.26,37,166984,1405730.0,,2021-05-05
503657,VEER ENERGY ,X ,Q,7.71,8.25,7.71,7.83,8.05,7.71,66,16392,131071.0,,2021-05-05
503663,TILAK       ,X ,Q,2.79,2.81,2.55,2.56,2.55,2.68,52,11213,28666.0,,2021-05-05
503691,SAHARA ONE  ,X ,Q,31.4,33.6,30.4,33.6,33.6,32.0,22,800,26486.0,,2021-05-05
503722,BANSW.SYNTEX,B ,Q,105.0,105.5,100.0,102.4,104.0,102.8,124,7697,794457.0,,2021-05-05
503776,MODIPON     ,X ,Q,25.0,25.0,23.75,23.85,23.75,24.9,6,80,1954.0,,2021-05-05
503804,SHRI DINESH ,X ,Q,420.6,450.0,420.0,439.0,450.0,420.0,62,15616,6624416.0,,2021-05-05
503806,SRF LIMITED ,A ,Q,6820.0,6909.0,6654.0,6841.3,6841.3,6710.4,4710,28478,192996640.0,,2021-05-05
503811,SIYARAM SILK,B ,Q,209.8,227.25,209.25,214.2,214.2,204.4,1684,56619,12392601.0,,2021-05-05
503960,BHARAT BIJLE,A ,Q,1155.05,1155.05,1124.65,1126.0,1126.85,1133.7,105,375,426314.0,,2021-05-05
504000,ELPRO INTER ,X ,Q,37.25,39.95,37.25,39.75,39.75,37.95,35,8262,322287.0,,2021-05-05
504008,EMCO LTD.   ,Z ,Q,1.52,1.6,1.52,1.52,1.52,1.59,12,2242,3468.0,,2021-05-05
504028,GEE LTD     ,X ,Q,42.4,42.4,40.05,41.25,40.9,40.1,72,15438,629616.0,,2021-05-05
504036,HIND.RECT   ,B ,Q,121.75,133.0,121.75,130.5,130.9,120.85,172,4499,576822.0,,2021-05-05
504058,NIPPOBATRY  ,B ,Q,747.0,759.0,746.0,756.0,756.0,746.25,14,22,16515.0,,2021-05-05
504067,ZENSAR TECH.,A ,Q,262.35,267.8,261.8,264.1,263.9,263.45,578,9907,2619659.0,,2021-05-05
504076,JYOTI LTD.  ,X ,Q,11.19,11.2,10.5,10.9,10.9,10.72,25,5363,58160.0,,2021-05-05
504084,KAYCEE IND  ,X ,Q,2753.0,2753.0,2753.0,2753.0,2753.0,2799.55,1,1,2753.0,,2021-05-05
504092,INDOKEM LTD.,X ,Q,36.7,36.85,35.0,36.85,36.85,35.1,46,6914,253829.0,,2021-05-05
504093,PANA ENERG  ,X ,Q,210.0,212.5,207.0,209.1,209.1,208.1,122,5611,1172300.0,,2021-05-05
504112,NELCO LTD.  ,A ,Q,202.2,205.9,200.35,202.65,201.5,197.95,556,17718,3601438.0,,2021-05-05
504132,PERM MAGNETS,X ,Q,300.75,304.0,285.65,290.9,290.9,291.5,161,4235,1237688.0,,2021-05-05
504176,HIGH ENERGY ,X ,Q,783.05,783.05,748.25,766.2,758.6,767.7,100,1220,930915.0,,2021-05-05
504180,STD.BATTERY ,X ,Q,37.15,37.15,37.15,37.15,37.15,37.9,22,1166,43316.0,,2021-05-05
504212,UNIV.CABLE  ,B ,Q,149.05,154.05,147.6,153.3,153.0,147.75,428,8572,1307895.0,,2021-05-05
504220,W.S.INDUSTR.,T ,Q,4.09,4.51,4.09,4.09,4.09,4.3,8,1548,6624.0,,2021-05-05
504240,DELTON CABLE,X ,Q,42.0,42.85,41.0,41.75,41.05,41.7,60,3887,162819.0,,2021-05-05
504258,LAKSHMI ELEC,X ,Q,300.05,308.0,295.0,298.4,298.4,300.85,55,605,181931.0,,2021-05-05
504273,MODULEX     ,X ,Q,9.75,11.4,9.35,11.25,11.4,9.56,260,91594,1000579.0,,2021-05-05
504286,DELTAMAGNT  ,B ,Q,29.8,29.8,28.2,29.6,29.75,28.9,15,270,7884.0,,2021-05-05
504335,PAZEL       ,XT,Q,0.24,0.24,0.22,0.22,0.22,0.23,236,565173,126109.0,,2021-05-05
504340,CONFINT     ,X ,Q,4.25,4.25,4.25,4.25,4.25,4.33,1,10,42.0,,2021-05-05
504341,RELTD       ,X ,Q,32.75,33.45,31.25,32.05,32.0,32.1,20,792,25342.0,,2021-05-05
504378,NYSSACORP   ,XT,Q,5.53,5.53,5.53,5.53,5.53,5.64,57,7762,42923.0,,2021-05-05
504392,KRISHNA VEN ,XT,Q,10.26,11.34,10.26,11.34,11.34,10.8,6,614,6301.0,,2021-05-05
504605,UNI ABEX    ,X ,Q,415.0,415.0,412.0,413.5,412.0,412.55,2,200,82700.0,,2021-05-05
504614,SARDA ENMIN ,B ,Q,562.85,594.0,554.75,584.95,584.95,550.65,1557,23488,13506082.0,,2021-05-05
504646,BHAGWATI AUT,X ,Q,142.2,151.95,142.2,149.4,146.0,148.25,29,888,130637.0,,2021-05-05
504697,GALADA TELE.,Z ,Q,1.15,1.2,1.15,1.2,1.2,1.15,3,604,724.0,,2021-05-05
504741,IND.HUME PIP,A ,Q,178.95,180.0,174.5,175.7,175.7,173.2,280,35851,6314337.0,,2021-05-05
504786,INVEST &PREC,X ,Q,217.0,242.0,217.0,238.75,238.75,222.0,102,6593,1547382.0,,2021-05-05
504810,INFORMEDTEC ,X ,Q,30.5,30.5,30.5,30.5,30.5,30.5,1,50,1525.0,,2021-05-05
504840,KAIRA CAN CO,X ,Q,1148.9,1148.9,1148.9,1148.9,1148.9,1149.95,3,3,3446.0,,2021-05-05
504879,ORIENT ABRAS,B ,Q,25.15,26.1,24.7,25.9,25.15,24.65,404,21440,545898.0,,2021-05-05
504882,NATIONAL STD,X ,Q,587.9,617.3,558.6,607.1,609.0,587.95,29,194,116963.0,,2021-05-05
504908,DUNCANENG   ,X ,Q,124.0,127.9,115.2,117.7,115.2,120.25,18,95,11684.0,,2021-05-05
504918,SANDUR MANG.,X ,Q,1519.0,1530.0,1480.0,1493.2,1493.2,1475.65,878,15464,23333186.0,,2021-05-05
504959,STOVAC IND. ,X ,Q,1866.7,1866.7,1800.7,1844.95,1844.95,1803.85,28,204,371150.0,,2021-05-05
504961,TATA YODOGAW,X ,Q,50.55,51.7,47.25,50.35,50.35,49.25,319,53345,2700395.0,,2021-05-05
504966,TINPLATE    ,A ,Q,205.65,209.65,198.35,203.0,203.4,204.95,2723,135810,27793286.0,,2021-05-05
504973,CHOLAHLDNG  ,A ,Q,570.15,574.5,568.4,572.95,573.7,568.85,71,503,287968.0,,2021-05-05
504988,WELCAST     ,X ,Q,475.0,475.0,426.05,436.6,427.0,446.85,27,183,81257.0,,2021-05-05
505010,AUTO AXLES  ,A ,Q,1004.7,1060.0,997.3,1042.25,1053.0,1002.95,282,1363,1422085.0,,2021-05-05
505036,AUTO COR.GOA,X ,Q,400.7,400.7,395.05,400.45,400.7,394.95,24,731,290144.0,,2021-05-05
505075,SETCO AUTO  ,B ,Q,17.15,18.0,17.15,17.5,17.5,16.45,418,136676,2402571.0,,2021-05-05
505141,SCOOTERS IND,T ,Q,33.95,33.95,32.75,33.7,33.7,33.35,24,831,27673.0,,2021-05-05
505160,TALBROS AUTO,B ,Q,210.5,219.85,206.1,213.05,210.55,208.6,164,1508,317386.0,,2021-05-05
505163,ZF STEERING ,X ,Q,390.0,393.85,382.15,393.75,393.8,390.6,80,2533,976041.0,,2021-05-05
505192,SMLISUZU    ,A ,Q,449.15,450.0,441.0,441.5,442.5,444.85,146,1286,571119.0,,2021-05-05
505196,TIL LTD.    ,B ,Q,186.0,216.65,182.0,216.65,216.65,180.55,800,20280,4216042.0,,2021-05-05
505200,EICHER MOTOR,A ,Q,2370.0,2388.2,2358.0,2371.45,2378.0,2367.85,1231,15095,35810618.0,,2021-05-05
505216,ALFRED HERB ,X ,Q,641.65,641.65,639.0,639.0,639.0,638.0,6,14,8968.0,,2021-05-05
505232,VELJAN      ,X ,Q,720.0,726.0,712.5,715.0,715.0,720.0,16,72,51515.0,,2021-05-05
505242,DYNAMAT.TECH,B ,Q,1033.95,1052.55,1016.15,1034.1,1034.0,1023.0,125,388,401170.0,,2021-05-05
505250,G.G.DANDEKAR,X ,Q,56.9,56.9,52.0,55.7,55.7,53.15,4,1446,75215.0,,2021-05-05
505255,GMM PFAUDLER,A ,Q,4247.0,4247.0,4100.0,4109.3,4118.5,4143.4,1135,3818,15741646.0,,2021-05-05
505283,KIRLOSAR PN ,X ,Q,357.95,370.0,343.0,349.35,349.35,356.1,1119,63578,22502700.0,,2021-05-05
505299,KPT         ,X ,Q,112.5,119.0,112.5,114.0,114.0,115.15,10,690,79195.0,,2021-05-05
505324,MANUGRAPH IN,B ,Q,11.35,11.35,10.75,10.9,10.9,11.31,35,2795,30949.0,,2021-05-05
505355,NESCO LTD   ,A ,Q,498.1,501.8,490.7,493.1,494.0,497.9,396,3803,1891544.0,,2021-05-05
505358,INTEGRA ENG ,X ,Q,29.85,30.5,29.5,30.25,29.85,29.85,49,7673,230899.0,,2021-05-05
505368,REVATHI EQU.,B ,Q,541.0,569.95,541.0,554.0,554.0,535.7,52,207,115332.0,,2021-05-05
505400,TEXINFRA    ,B ,Q,70.6,70.6,70.35,70.45,70.45,70.25,248,4579,322666.0,,2021-05-05
505412,WENDT(INDIA),B ,Q,3180.15,3200.0,3175.0,3182.4,3182.4,3182.9,20,30,95514.0,,2021-05-05
505509,RESPON IND  ,A ,Q,158.75,161.9,156.85,157.25,157.25,159.65,174,11742,1871042.0,,2021-05-05
505515,SHYAMKAM INV,XT,Q,20.75,20.75,20.75,20.75,20.75,19.8,1,200,4150.0,,2021-05-05
505523,MAHA CORP   ,X ,Q,0.49,0.49,0.49,0.49,0.49,0.49,31,9645,4726.0,,2021-05-05
505526,DOLAT INV.  ,B ,Q,64.4,64.8,62.9,63.35,63.35,63.4,362,16233,1029659.0,,2021-05-05
505533,WESTLIFE DEV,A ,Q,430.0,432.6,428.45,431.15,430.75,431.25,137,4401,1891716.0,,2021-05-05
505537,ZEE ENTER   ,A ,Q,184.0,184.65,181.05,182.95,182.95,182.1,3914,412038,75323079.0,,2021-05-05
505590,SVPGLOB     ,X ,Q,79.9,80.6,78.0,79.2,79.25,78.95,170,42306,3356272.0,,2021-05-05
505650,SKYL MILLAR ,X ,Q,8.15,8.15,7.55,7.67,7.67,7.82,25,2514,20094.0,,2021-05-05
505681,BIMETAL BEAR,X ,Q,290.05,299.65,288.4,292.3,292.3,292.0,20,139,40522.0,,2021-05-05
505688,BHARAT GEARS,B ,Q,78.0,86.85,76.0,82.85,83.15,77.4,816,18341,1546659.0,,2021-05-05
505690,BRADY MORRIS,X ,Q,76.95,84.5,76.7,84.45,84.5,80.55,8,234,19744.0,,2021-05-05
505693,LATIMMETAL  ,X ,Q,49.9,49.9,45.05,48.5,48.5,49.0,31,4531,210533.0,,2021-05-05
505700,ELECON ENG  ,B ,Q,91.0,95.25,88.9,93.95,93.6,89.95,1383,95553,8874491.0,,2021-05-05
505710,GRAUER& WEIL,X ,Q,44.0,45.05,43.5,44.25,44.25,43.9,1502,349291,15528232.0,,2021-05-05
505711,GAJRA BEVEL ,XT,Q,1.72,1.75,1.71,1.75,1.75,1.71,3,3100,5305.0,,2021-05-05
505712,HIMTEK      ,X ,Q,80.0,80.0,72.5,77.4,77.4,75.9,16,1388,105009.0,,2021-05-05
505714,GABRIEL(I)  ,A ,Q,106.5,106.9,105.3,105.4,105.6,106.45,381,17056,1803033.0,,2021-05-05
505720,HERC.HOISTS ,B ,Q,118.55,119.25,116.0,117.2,117.2,118.1,118,4627,541186.0,,2021-05-05
505725,HIND.EVEREST,XT,Q,189.0,189.0,178.05,187.1,187.1,185.5,7,596,111226.0,,2021-05-05
505726,IFB IND.LTD.,A ,Q,976.0,980.5,955.1,959.7,964.85,958.5,186,1365,1316502.0,,2021-05-05
505729,SINGER INDIA,X ,Q,43.6,43.6,41.15,41.65,41.65,42.1,165,29743,1256604.0,,2021-05-05
505737,INTER.COMBUS,X ,Q,190.2,195.0,186.95,186.95,186.95,189.5,18,136,25764.0,,2021-05-05
505744,FED MOG GOE ,A ,Q,293.5,296.25,288.55,290.3,290.3,290.85,1049,24787,7251370.0,,2021-05-05
505750,JOSTS ENG.  ,X ,Q,656.05,656.05,583.2,619.1,615.0,603.05,45,1476,923248.0,,2021-05-05
505790,SCHAEFFLER  ,A ,Q,5250.0,5250.0,5121.5,5173.95,5175.0,5218.5,146,320,1650733.0,,2021-05-05
505800,RANE HOLDIN ,A ,Q,591.9,597.2,574.2,578.4,585.0,587.65,172,971,566610.0,,2021-05-05
505827,SNL BEARINGS,X ,Q,208.75,208.75,190.5,191.65,190.6,192.05,17,195,38623.0,,2021-05-05
505840,JAIPAN INDUS,XT,Q,8.43,8.43,7.7,8.4,8.4,8.03,4,794,6680.0,,2021-05-05
505850,MANCREDIT   ,X ,Q,59.95,59.95,58.0,58.6,58.6,58.3,46,6710,393366.0,,2021-05-05
505854,TRF LTD.    ,B ,Q,99.1,101.0,98.0,99.05,98.75,96.65,368,8882,882412.0,,2021-05-05
505872,WPIL LTD.   ,X ,Q,664.0,666.0,640.0,644.2,644.2,653.2,221,5000,3260818.0,,2021-05-05
505890,KENNAMETAL  ,A ,Q,1035.0,1035.0,1035.0,1035.0,1035.0,1015.85,2,6,6210.0,,2021-05-05
505978,TRITON VALVE,X ,Q,896.0,896.0,871.0,884.7,873.05,878.7,27,341,300927.0,,2021-05-05
506003,SUDAL INDUS ,XT,Q,4.46,4.47,4.05,4.33,4.47,4.26,8,1000,4419.0,,2021-05-05
506022,PRAKASH IND.,A ,Q,87.0,91.35,87.0,89.6,89.6,86.5,2618,411533,36802000.0,,2021-05-05
506074,ARSHIYA     ,B ,Q,29.95,30.45,28.4,30.45,30.45,29.0,33,8797,265325.0,,2021-05-05
506076,GRIND NORTON,A ,Q,1023.0,1060.0,999.0,1044.95,1044.95,998.65,3445,27094,28047158.0,,2021-05-05
506079,LAKSHMI PREC,Z ,Q,5.46,5.46,5.46,5.46,5.46,5.46,1,5,27.0,,2021-05-05
506105,STANROSE MAF,X ,Q,83.8,83.8,81.9,83.7,83.75,83.85,5,333,27842.0,,2021-05-05
506109,GENESYS INT.,B ,Q,108.95,108.95,99.3,101.65,99.3,104.45,89,1746,181112.0,,2021-05-05
506122,PANKAJPIYUS ,X ,Q,48.95,48.95,45.6,45.6,45.6,48.0,6,100,4713.0,,2021-05-05
506128,PARNAXLAB   ,X ,Q,22.7,22.75,21.0,21.35,21.35,21.7,68,6147,132773.0,,2021-05-05
506134,INTELL CAP  ,XT,Q,3.3,3.3,3.3,3.3,3.3,3.15,4,50,165.0,,2021-05-05
