DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
2021-05-06,935760,40,66400,40,66400,100.0
2021-05-06,935776,100,168000,100,168000,100.0
2021-05-06,935786,3,2907,3,2906,100.0
2021-05-06,935788,290,286230,295,292596,98.3
2021-05-06,935814,984,335544,984,335586,100.0
2021-05-06,935852,10,10510,10,10550,100.0
2021-05-06,935860,125,117375,125,117670,100.0
2021-05-06,935896,10,4400,10,4399,100.0
2021-05-06,935898,47,19740,47,19740,100.0
2021-05-06,935908,263,42080,263,42080,100.0
2021-05-06,935940,42,16380,42,16380,100.0
2021-05-06,935994,19,6669,19,6660,100.0
2021-05-06,935996,22,7707,22,7706,100.0
2021-05-06,936004,20,20200,20,20200,100.0
2021-05-06,936010,734,748680,884,900783,83.03
2021-05-06,936050,95,29051,95,29014,100.0
2021-05-06,936052,10,3160,10,3158,100.0
2021-05-06,936112,25,8495,25,8495,100.0
2021-05-06,936116,100,42000,100,42000,100.0
2021-05-06,936128,10,9590,10,9590,100.0
2021-05-06,936176,200,87000,200,87000,100.0
2021-05-06,936188,16,4957,16,4956,100.0
2021-05-06,936198,132,45936,132,41618,100.0
2021-05-06,936218,177,228330,177,228630,100.0
2021-05-06,936224,60,67320,60,67300,100.0
2021-05-06,936232,100,107400,100,107400,100.0
2021-05-06,936234,1,1140,1,1140,100.0
2021-05-06,936238,30,38280,30,38262,100.0
2021-05-06,936290,100,110504,150,166593,66.67
2021-05-06,936312,14,17920,20,26140,70.0
2021-05-06,936316,109,110308,109,110309,100.0
2021-05-06,936324,10,10180,20,20280,50.0
2021-05-06,936334,20,25180,20,25180,100.0
2021-05-06,936336,40,50800,40,50826,100.0
2021-05-06,936372,251,345125,251,345125,100.0
2021-05-06,936374,200,283000,200,283000,100.0
2021-05-06,936384,300,324900,300,327320,100.0
2021-05-06,936390,30,36810,30,36810,100.0
2021-05-06,936400,1,995,1,995,100.0
2021-05-06,936404,520,531596,540,552287,96.3
2021-05-06,936408,55,59291,60,64690,91.67
2021-05-06,936412,162,183059,162,183057,100.0
2021-05-06,936428,52,17680,52,17680,100.0
2021-05-06,936432,1,440,1,440,100.0
2021-05-06,936472,25,25600,25,25600,100.0
2021-05-06,936484,100,102400,100,102400,100.0
2021-05-06,936500,70,69370,70,69370,100.0
2021-05-06,936512,8,8265,8,8264,100.0
2021-05-06,936520,50,54500,50,54500,100.0
2021-05-06,936532,582,665808,592,677841,98.31
2021-05-06,936544,1,1041,1,1040,100.0
2021-05-06,936562,83,89595,83,88783,100.0
2021-05-06,936574,450,516141,465,533336,96.77
2021-05-06,936578,15,17400,15,17400,100.0
2021-05-06,936598,96,97056,96,97286,100.0
2021-05-06,936600,10,12130,10,12130,100.0
2021-05-06,936606,40,48601,40,48600,100.0
2021-05-06,936624,100,101000,100,101000,100.0
2021-05-06,936642,100,103000,100,103000,100.0
2021-05-06,936652,190,232750,190,232750,100.0
2021-05-06,936694,1,905,1,905,100.0
2021-05-06,936706,400,415600,400,415509,100.0
2021-05-06,936710,65,78039,65,78039,100.0
2021-05-06,936716,41,39360,41,39380,100.0
2021-05-06,936722,67,62846,67,62846,100.0
2021-05-06,936730,513,534033,513,530317,100.0
2021-05-06,936758,51,48195,51,49065,100.0
2021-05-06,936794,10,11620,10,11620,100.0
2021-05-06,936798,22,26875,22,26874,100.0
2021-05-06,936806,5,5749,5,5748,100.0
2021-05-06,936820,100,117800,100,117800,100.0
2021-05-06,936826,26,29900,26,29900,100.0
2021-05-06,936858,5,4970,5,4970,100.0
2021-05-06,936908,2975,96539,3475,112405,85.61
2021-05-06,936914,16,16192,16,16186,100.0
2021-05-06,936926,1003,1012027,1003,989027,100.0
2021-05-06,936928,200,202000,200,202100,100.0
2021-05-06,936930,109,114450,109,114450,100.0
2021-05-06,936932,1,1051,1,1050,100.0
2021-05-06,936949,25,26625,25,26625,100.0
2021-05-06,936953,226,236170,281,286295,80.43
2021-05-06,936955,5,5555,5,5555,100.0
2021-05-06,936971,205,201411,205,201407,100.0
2021-05-06,936975,170,155561,294,269405,57.82
2021-05-06,937009,90,96930,90,96940,100.0
2021-05-06,937017,200,221800,200,221800,100.0
2021-05-06,937059,16,18400,16,18319,100.0
2021-05-06,937065,50,50750,50,50750,100.0
2021-05-06,937079,335,368805,335,369964,100.0
2021-05-06,937085,36,35640,36,35609,100.0
2021-05-06,937089,10,10000,20,19030,50.0
2021-05-06,937113,398,458496,398,448096,100.0
2021-05-06,937115,45,51075,45,50975,100.0
2021-05-06,937117,10,9950,10,9950,100.0
2021-05-06,937127,50,50000,50,50000,100.0
2021-05-06,937167,100,107500,100,107500,100.0
2021-05-06,937209,32,32000,32,31900,100.0
2021-05-06,937213,405,429300,405,429260,100.0
2021-05-06,937243,5,5050,5,5050,100.0
2021-05-06,937265,1,1082,1,1081,100.0
2021-05-06,937277,100,98300,100,98300,100.0
2021-05-06,937291,10,9900,10,9860,100.0
2021-05-06,937301,80,84000,80,84000,100.0
2021-05-06,937303,10,10280,10,10280,100.0
2021-05-06,937309,10,9500,10,9510,100.0
2021-05-06,937315,25,25500,25,25500,100.0
2021-05-06,937321,87,85260,87,85874,100.0
2021-05-06,937335,21,20580,25,24092,84.0
2021-05-06,937337,1,970,1,970,100.0
2021-05-06,937359,650,640250,850,837450,76.47
2021-05-06,937365,3,3135,3,3133,100.0
2021-05-06,937369,50,50700,50,50700,100.0
2021-05-06,937377,185,186110,185,186162,100.0
2021-05-06,937385,4324,4495447,5575,5794226,77.56
2021-05-06,937403,543,529208,543,529207,100.0
2021-05-06,937409,50,49550,50,49550,100.0
2021-05-06,937413,545,545000,545,545000,100.0
2021-05-06,937421,210,207896,211,207638,99.53
2021-05-06,937435,160,155573,160,155500,100.0
2021-05-06,937453,285,285000,285,286375,100.0
2021-05-06,937455,177,177354,177,177457,100.0
2021-05-06,937469,10000,10065000,10000,10062500,100.0
2021-05-06,937473,25,25000,25,25000,100.0
2021-05-06,937475,10,9510,10,9510,100.0
2021-05-06,937491,184,174984,184,178144,100.0
2021-05-06,937495,56,55440,56,55415,100.0
2021-05-06,937501,5,4950,5,4950,100.0
2021-05-06,937505,548,531560,548,532371,100.0
2021-05-06,947637,1,1010000,1,1010000,100.0
2021-05-06,956281,1,1030000,1,1030000,100.0
2021-05-06,957200,668,88666980,668,88665500,100.0
2021-05-06,957804,2,2033708,2,2033707,100.0
2021-05-06,957807,5,5207475,5,5207475,100.0
2021-05-06,957808,2,2095554,2,2095554,100.0
2021-05-06,958409,105,114863606,105,114863605,100.0
2021-05-06,958517,3,2427088,3,2427087,100.0
2021-05-06,958562,10,1198420,10,1198420,100.0
2021-05-06,959072,1,1070063,1,1070062,100.0
2021-05-06,959117,2,2123000,2,2125731,100.0
2021-05-06,961714,4,48928,4,48928,100.0
2021-05-06,961716,4,43760,4,43760,100.0
2021-05-06,961722,137,309346,137,309205,100.0
2021-05-06,961727,154,166182,179,193152,86.03
2021-05-06,961728,156,196809,398,502134,39.2
2021-05-06,961738,134,290437,134,290437,100.0
2021-05-06,961756,1,1225,1,1225,100.0
2021-05-06,961764,10,10737,20,21477,50.0
2021-05-06,961765,3450,4172499,3476,4205711,99.25
2021-05-06,961772,174,182787,174,182787,100.0
2021-05-06,961778,10,11798,10,11798,100.0
2021-05-06,961784,10,11310,20,22611,50.0
2021-05-06,961785,75,98250,75,98250,100.0
2021-05-06,961792,525,743400,525,743400,100.0
2021-05-06,961798,579,823802,594,844196,97.47
2021-05-06,961800,10,12860,10,12860,100.0
2021-05-06,961804,160,231200,160,231200,100.0
2021-05-06,961807,7,9898,7,9898,100.0
2021-05-06,961808,5,5850,10,11750,50.0
2021-05-06,961814,15,17621,15,17716,100.0
2021-05-06,961816,121,176176,121,176170,100.0
2021-05-06,961819,10000,14148600,10000,14148600,100.0
2021-05-06,961820,350,428750,350,428750,100.0
2021-05-06,961821,60,77988,60,77988,100.0
2021-05-06,961822,950,1351746,951,1352474,99.89
2021-05-06,961826,255,329970,255,330170,100.0
2021-05-06,961829,15,18750,15,18800,100.0
2021-05-06,961830,40,51680,40,51680,100.0
2021-05-06,961851,119,152159,119,152302,100.0
2021-05-06,961853,250,354800,250,354800,100.0
2021-05-06,961881,40008,55365871,40052,50870574,99.89
2021-05-06,961889,80000,104000000,80000,104000000,100.0
2021-05-06,961895,10,12978,10,12977,100.0
2021-05-06,961897,400,564000,525,723843,76.19
2021-05-06,961913,1302,416640,1302,416639,100.0
2021-05-06,972655,30,818400,30,818400,100.0
2021-05-06,972657,10,110500,10,110500,100.0
2021-05-06,972704,320,3470877,322,3491823,99.38
2021-05-06,972713,183,2067902,187,2111745,97.86
2021-05-06,972714,27,138626,27,138625,100.0
2021-05-06,972715,4,45100,4,45100,100.0
2021-05-06,972716,6,31640,6,31640,100.0
2021-05-06,972719,12,127173,12,127173,100.0
2021-05-06,972773,16,410400,16,410599,100.0
2021-05-06,972862,2,2529239,2,2529238,100.0
2021-05-06,972885,4,43532,4,43532,100.0
2021-05-06,973078,3,3041672,3,3041671,100.0
